date,geography,geography code,Country of birth: Total; measures: Value,Country of birth: Europe; measures: Value,Country of birth: Europe: United Kingdom; measures: Value,Country of birth: Europe: EU countries; measures: Value,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Country of birth: Europe: Non-EU countries; measures: Value,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,Country of birth: Africa; measures: Value,Country of birth: Middle East and Asia; measures: Value,Country of birth: The Americas and the Caribbean; measures: Value,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Country of birth: British Overseas ; measures: Value
2021,Birmingham 052H,E01034934,1639,1012,945,59,53,0,6,0,8,8,133,461,31,1,1
2021,Birmingham 053A,E01009151,2148,1365,1166,194,148,16,30,0,5,5,187,536,55,0,5
2021,Birmingham 053B,E01009152,1944,1276,1107,164,101,28,34,1,5,5,141,482,41,0,4
2021,Birmingham 053C,E01009153,2100,1421,1154,252,123,60,67,2,15,15,232,316,125,0,6
2021,Birmingham 053D,E01009345,2097,1520,1349,133,70,31,32,0,38,38,193,262,115,0,7
2021,Birmingham 053E,E01009346,1736,1122,964,136,59,46,31,0,22,22,130,412,59,1,12
2021,Birmingham 054A,E01009092,1763,1493,1411,68,29,9,30,0,14,14,54,190,24,1,1
2021,Birmingham 054B,E01009093,1732,1530,1442,80,25,28,26,1,8,8,51,132,11,2,6
2021,Birmingham 054C,E01009094,1611,1314,1205,99,41,37,19,2,10,10,58,218,20,0,1
2021,Birmingham 054D,E01009298,1632,1410,1316,86,30,41,15,0,8,8,62,139,20,0,1
2021,Birmingham 054E,E01009311,1616,1366,1281,83,27,32,24,0,2,2,56,172,22,0,0
2021,Birmingham 054F,E01009511,1684,1372,1235,134,87,11,36,0,3,3,76,201,32,1,2
2021,Birmingham 055A,E01009475,2324,1662,1531,121,76,9,36,0,10,10,87,553,19,3,0
2021,Birmingham 055B,E01009476,2099,1411,1287,105,89,11,4,1,19,19,96,578,14,0,0
2021,Birmingham 055C,E01009477,1884,1396,1256,136,83,10,43,0,4,4,44,434,7,1,2
2021,Birmingham 055D,E01009490,2161,1521,1371,134,62,7,65,0,16,16,105,518,17,0,0
2021,Birmingham 055E,E01009492,2024,1423,1305,111,48,3,59,1,7,7,79,507,11,1,3
2021,Birmingham 056A,E01009095,1839,1473,1394,75,25,9,40,1,4,4,44,278,39,0,5
2021,Birmingham 056B,E01009507,1619,1295,1207,86,58,9,19,0,2,2,56,250,18,0,0
2021,Birmingham 056C,E01009508,1646,1361,1251,105,74,16,15,0,5,5,44,211,29,1,0
2021,Birmingham 056D,E01009509,2051,1522,1334,183,123,15,45,0,5,5,68,443,17,0,1
2021,Birmingham 056E,E01009510,1750,1471,1400,60,34,16,10,0,11,11,81,177,20,1,0
2021,Birmingham 057A,E01009297,1824,1709,1612,96,46,29,21,0,1,1,42,49,19,3,2
2021,Birmingham 057B,E01009299,1583,1394,1309,82,35,28,17,2,3,3,34,124,28,0,3
2021,Birmingham 057C,E01009300,1936,1685,1533,129,46,49,32,2,23,23,47,174,29,1,0
2021,Birmingham 057D,E01009301,1672,1522,1436,82,41,26,15,0,4,4,58,81,10,0,1
2021,Birmingham 057E,E01009303,1506,1399,1325,60,32,18,9,1,14,14,16,83,7,0,1
2021,Birmingham 058A,E01009195,2763,1832,1699,106,71,7,28,0,27,27,108,807,14,0,2
2021,Birmingham 058C,E01009197,1923,1285,1103,158,124,5,29,0,24,24,185,430,18,0,5
2021,Birmingham 058F,E01033649,2100,1376,1154,208,160,6,42,0,14,14,87,630,5,0,2
2021,Birmingham 058G,E01034935,3408,2281,1931,318,208,11,99,0,32,32,235,876,10,2,4
2021,Birmingham 060A,E01009138,2218,1450,1208,214,126,32,53,3,28,28,177,537,48,0,6
2021,Birmingham 060B,E01009139,1602,1130,928,179,92,69,18,0,23,23,148,257,61,3,3
2021,Birmingham 060C,E01009140,2190,1518,1273,226,98,79,48,1,19,19,154,435,80,2,1
2021,Birmingham 060D,E01009145,1966,1303,1070,202,98,31,46,27,31,31,148,458,51,5,1
2021,Birmingham 060E,E01009147,1910,1408,1176,197,81,62,44,10,35,35,165,277,56,0,4
2021,Birmingham 062A,E01009512,2016,1762,1657,89,41,38,10,0,16,16,75,156,20,1,2
2021,Birmingham 062B,E01009514,1734,1433,1339,90,48,18,22,2,4,4,72,209,19,0,1
2021,Birmingham 062C,E01009516,1438,1226,1162,56,34,14,8,0,8,8,23,172,17,0,0
2021,Birmingham 062D,E01009517,1993,1707,1589,97,50,37,10,0,21,21,48,215,21,0,2
2021,Birmingham 063A,E01009325,1999,1389,1243,127,118,5,4,0,19,19,110,486,13,0,1
2021,Birmingham 063D,E01009342,1825,1279,1186,85,62,7,15,1,8,8,74,459,12,1,0
2021,Birmingham 063E,E01009343,1851,1148,948,166,81,6,79,0,34,34,135,539,15,0,14
2021,Birmingham 063F,E01033642,3377,2110,1858,225,210,4,11,0,27,27,156,1085,24,2,0
2021,Birmingham 064A,E01008986,1554,1113,874,206,92,70,41,3,33,33,146,236,58,0,1
2021,Birmingham 064B,E01008987,1593,1256,1039,198,105,46,29,18,19,19,138,152,43,1,3
2021,Birmingham 064C,E01008988,2077,1511,1138,306,116,99,87,4,67,67,215,267,77,2,5
2021,Birmingham 064D,E01008989,1695,1257,928,283,126,59,92,6,46,46,132,197,94,10,5
2021,Birmingham 064E,E01008990,1178,831,721,80,54,11,11,4,30,30,72,245,26,2,2
2021,Birmingham 064F,E01008991,1884,1260,1150,95,61,20,6,8,15,15,133,465,25,1,0
2021,Birmingham 066A,E01008882,2056,1514,1340,156,91,21,42,2,18,18,78,429,32,3,0
2021,Birmingham 066B,E01008896,1894,1455,1366,87,67,6,14,0,2,2,59,373,7,0,0
2021,Birmingham 066C,E01008898,1789,1331,1224,99,59,16,23,1,8,8,67,369,20,1,1
2021,Birmingham 066D,E01009326,2110,1432,1270,152,118,5,29,0,10,10,103,552,22,1,0
2021,Birmingham 066E,E01009341,1650,1098,982,108,84,4,20,0,8,8,123,416,12,1,0
2021,Birmingham 066F,E01009513,2087,1584,1486,86,50,18,18,0,12,12,70,416,16,1,0
2021,Birmingham 067A,E01008881,1743,1372,1250,116,66,17,33,0,6,6,65,290,15,1,0
2021,Birmingham 067B,E01008897,1979,1508,1418,79,59,9,9,2,11,11,76,364,28,1,2
2021,Birmingham 067C,E01009515,1698,1404,1325,73,40,10,21,2,6,6,41,226,26,1,0
2021,Birmingham 067D,E01009518,1741,1484,1389,93,69,13,8,3,2,2,69,179,8,1,0
2021,Birmingham 067E,E01009521,1657,1437,1361,64,30,22,10,2,12,12,19,183,16,2,0
2021,Birmingham 069A,E01009302,1462,1387,1348,36,27,7,2,0,3,3,11,44,20,0,0
2021,Birmingham 069B,E01009314,1946,1747,1640,103,61,27,15,0,4,4,30,134,30,5,0
2021,Birmingham 069C,E01009321,1963,1798,1727,59,32,24,3,0,12,12,66,96,3,0,0
2021,Birmingham 069D,E01009322,1750,1538,1429,101,44,39,13,5,8,8,51,131,29,0,1
2021,Birmingham 069E,E01009323,1831,1632,1508,117,41,43,33,0,7,7,43,135,17,4,0
2021,Birmingham 070A,E01009329,2684,1617,1434,155,138,10,6,1,28,28,135,903,29,0,0
2021,Birmingham 070B,E01009334,1837,1188,1041,138,107,3,28,0,9,9,88,547,13,0,1
2021,Birmingham 070C,E01009337,1981,1223,1070,126,101,7,18,0,27,27,120,631,7,0,0
2021,Birmingham 070D,E01009338,1805,1076,973,94,91,0,3,0,9,9,126,600,3,0,0
2021,Birmingham 070E,E01009380,1854,1095,995,93,82,10,1,0,7,7,128,622,9,0,0
2021,Birmingham 071A,E01009362,1444,880,781,79,64,9,6,0,20,20,289,229,46,0,0
2021,Birmingham 071B,E01009363,1781,1208,1143,56,49,5,2,0,9,9,142,395,36,0,0
2021,Birmingham 071C,E01009364,1656,1048,943,86,66,7,12,1,19,19,273,291,38,0,6
2021,Birmingham 071D,E01009365,1847,1156,991,151,137,7,7,0,14,14,216,448,27,0,0
2021,Birmingham 071E,E01009379,1898,1128,972,138,115,9,12,2,18,18,276,410,78,0,6
2021,Birmingham 072A,E01009312,1590,1455,1397,56,47,6,2,1,2,2,17,105,11,2,0
2021,Birmingham 072B,E01009324,1735,1621,1571,48,29,14,2,3,2,2,4,102,7,1,0
2021,Birmingham 072C,E01009519,1463,1391,1351,33,25,3,5,0,7,7,4,58,9,1,0
2021,Birmingham 072D,E01009520,1772,1587,1525,52,30,14,8,0,10,10,6,163,8,2,6
2021,Birmingham 073A,E01009066,1939,1518,1421,87,71,3,8,5,10,10,60,296,60,5,0
2021,Birmingham 073B,E01009070,1629,1421,1325,81,71,7,0,3,15,15,42,142,20,4,0
2021,Birmingham 073C,E01009252,1626,1368,1263,93,66,16,9,2,12,12,44,195,14,1,4
2021,Birmingham 073D,E01009260,1593,1133,1067,53,33,9,8,3,13,13,90,347,15,7,1
2021,Birmingham 073E,E01009261,1747,1424,1291,113,53,25,32,3,20,20,48,236,33,1,5
2021,Birmingham 074A,E01008984,1706,1087,906,156,83,27,44,2,25,25,182,367,62,1,7
2021,Birmingham 074B,E01008994,1586,1206,1021,169,120,23,23,3,16,16,79,253,40,6,2
2021,Birmingham 074C,E01008996,1882,1169,1031,125,91,20,13,1,13,13,217,432,61,0,3
2021,Birmingham 074D,E01008997,1539,1105,1023,71,50,17,1,3,11,11,94,264,58,10,8
2021,Birmingham 075A,E01009065,1636,1385,1303,76,42,24,4,6,6,6,54,162,29,5,1
2021,Birmingham 075B,E01009067,1506,1347,1261,81,64,11,4,2,5,5,32,96,26,5,0
2021,Birmingham 075C,E01009068,1586,1338,1167,149,115,20,12,2,22,22,93,117,31,5,2
2021,Birmingham 075D,E01009069,1641,1440,1283,132,92,23,13,4,25,25,50,109,35,7,0
2021,Birmingham 075E,E01009072,1774,1560,1421,118,82,27,5,4,21,21,58,133,23,0,0
2021,Birmingham 076A,E01008885,1353,1155,1081,71,50,14,6,1,3,3,30,160,5,3,0
2021,Birmingham 076B,E01008886,1597,1383,1249,125,51,46,27,1,9,9,36,160,15,3,0
2021,Birmingham 076C,E01008888,1646,1536,1448,84,37,31,16,0,4,4,14,81,12,3,0
2021,Birmingham 076D,E01009313,1660,1485,1383,98,55,17,24,2,4,4,23,140,11,0,1
2021,Birmingham 077A,E01009368,1520,966,894,56,37,4,15,0,16,16,134,405,14,0,1
2021,Birmingham 077D,E01009371,1948,1210,1114,89,61,8,20,0,7,7,80,647,8,2,1
2021,Birmingham 077E,E01009397,1775,1094,1001,87,74,3,10,0,6,6,119,542,18,1,1
2021,Birmingham 077F,E01033650,2831,1765,1657,98,53,6,38,1,10,10,96,939,27,3,1
2021,Birmingham 078A,E01008883,1997,1527,1363,156,76,31,49,0,8,8,47,410,13,0,0
2021,Birmingham 078B,E01008884,2210,1623,1318,296,140,51,105,0,9,9,82,457,47,0,1
2021,Birmingham 078C,E01008887,1728,1470,1301,151,68,36,46,1,18,18,33,209,13,0,3
2021,Birmingham 078D,E01008889,1790,1448,1210,168,70,72,26,0,70,70,42,281,16,1,2
2021,Birmingham 079A,E01008982,1677,1120,919,156,85,41,27,3,45,45,144,349,59,3,2
2021,Birmingham 079C,E01008992,1686,1269,1127,121,68,28,21,4,21,21,68,320,23,5,1
2021,Birmingham 079E,E01009283,1766,1432,1255,157,95,21,38,3,20,20,58,229,43,3,1
2021,Birmingham 079G,E01034936,2703,2283,2140,129,85,15,22,7,14,14,76,292,42,9,1
2021,Birmingham 079H,E01034937,2441,1699,1502,169,118,28,23,0,28,28,92,594,45,7,4
2021,Birmingham 080A,E01009249,1594,1412,1297,80,52,21,4,3,35,35,72,81,29,0,0
2021,Birmingham 080B,E01009250,1715,1551,1472,64,35,22,5,2,15,15,39,106,16,3,0
2021,Birmingham 080C,E01009251,1488,1316,1226,60,44,9,6,1,30,30,45,99,26,2,0
2021,Birmingham 080D,E01009253,1602,1416,1304,106,36,61,4,5,6,6,34,131,19,1,1
2021,Birmingham 080E,E01009255,1543,1315,1195,100,52,13,32,3,20,20,57,124,43,0,4
2021,Birmingham 080F,E01009257,1623,1359,1262,82,48,23,10,1,15,15,81,134,45,1,3
2021,Birmingham 081A,E01009315,1724,1576,1460,108,59,31,18,0,8,8,30,99,19,0,0
2021,Birmingham 081B,E01009316,1900,1684,1515,155,84,47,24,0,14,14,64,143,8,1,0
2021,Birmingham 081C,E01009317,2072,1870,1778,82,33,36,12,1,10,10,45,136,16,3,2
2021,Birmingham 081D,E01009318,1536,1478,1422,52,27,23,2,0,4,4,11,35,11,0,1
2021,Birmingham 081E,E01009319,1549,1475,1384,81,60,8,12,1,10,10,8,56,8,2,0
2021,Birmingham 081F,E01009320,1627,1475,1394,75,45,12,18,0,6,6,14,119,17,2,0
2021,Birmingham 082A,E01009372,1735,1057,1009,48,35,5,8,0,0,0,39,633,5,1,0
2021,Birmingham 082B,E01009373,1763,1060,1003,47,44,0,2,1,10,10,52,638,11,0,2
2021,Birmingham 082D,E01009396,2149,1348,1248,85,59,2,24,0,15,15,55,738,8,0,0
2021,Birmingham 082F,E01033643,3307,2000,1804,190,121,4,62,3,6,6,159,1124,21,0,3
2021,Birmingham 083A,E01009367,1790,1117,1025,87,49,2,36,0,5,5,100,551,22,0,0
2021,Birmingham 083B,E01009375,1970,1277,1195,77,50,6,21,0,5,5,102,568,23,0,0
2021,Birmingham 083C,E01009377,1469,969,891,65,33,4,28,0,13,13,82,392,25,0,1
2021,Birmingham 083D,E01009383,1414,970,921,44,34,3,7,0,5,5,57,368,18,0,1
2021,Birmingham 083E,E01009399,1647,1019,898,113,46,2,64,1,8,8,87,533,4,1,3
2021,Birmingham 084A,E01009366,1708,1064,963,94,52,26,16,0,7,7,115,478,48,0,3
2021,Birmingham 084B,E01009374,1217,775,734,31,27,2,2,0,10,10,85,309,48,0,0
2021,Birmingham 084C,E01009376,1561,1017,901,102,60,12,30,0,14,14,152,353,36,0,3
2021,Birmingham 084F,E01033648,2746,1885,1782,94,66,13,13,2,9,9,121,709,25,5,1
2021,Birmingham 085A,E01009073,1822,1459,1274,167,112,29,23,3,18,18,159,164,37,2,1
2021,Birmingham 085B,E01009074,1772,1342,1157,168,97,51,19,1,17,17,208,174,36,0,12
2021,Birmingham 085C,E01009254,1943,1577,1410,135,97,25,8,5,32,32,103,214,49,0,0
2021,Birmingham 085D,E01009256,1677,1401,1282,96,48,19,26,3,23,23,81,166,26,1,2
2021,Birmingham 085E,E01009258,1526,1284,1163,103,53,34,16,0,18,18,80,122,34,0,6
2021,Birmingham 087B,E01009071,1694,1412,1273,118,71,31,12,4,21,21,79,157,39,7,0
2021,Birmingham 087C,E01009075,1664,1232,1075,126,86,13,22,5,31,31,95,309,24,1,3
2021,Birmingham 087E,E01009078,1538,1152,990,147,81,25,38,3,15,15,96,254,33,0,3
2021,Birmingham 087F,E01033562,2549,1817,1591,210,107,35,58,10,16,16,161,509,54,6,2
2021,Birmingham 088C,E01009183,1662,1278,1203,60,34,17,3,6,15,15,60,299,23,1,1
2021,Birmingham 088D,E01009186,1789,1466,1369,83,57,16,7,3,14,14,60,232,24,5,2
2021,Birmingham 088F,E01034938,1938,1348,1237,105,63,10,28,4,6,6,90,469,30,1,0
2021,Birmingham 088G,E01034939,1675,1132,1061,66,41,9,16,0,5,5,57,467,17,1,1
2021,Birmingham 089A,E01008890,1848,1521,1371,135,63,46,24,2,15,15,81,228,15,2,1
2021,Birmingham 089B,E01008891,1577,1459,1398,61,49,3,8,1,0,0,21,78,9,5,5
2021,Birmingham 089C,E01008892,1484,1203,1063,129,46,46,36,1,11,11,49,208,23,1,0
2021,Birmingham 089D,E01008893,1702,1477,1322,137,57,57,23,0,18,18,42,173,10,0,0
2021,Birmingham 089E,E01008894,1599,1324,1164,145,71,52,20,2,15,15,52,187,36,0,0
2021,Birmingham 089F,E01008895,1897,1705,1563,115,59,51,3,2,27,27,38,143,10,1,0
2021,Birmingham 089G,E01009015,1850,1445,1208,191,82,70,36,3,46,46,84,284,33,2,2
2021,Birmingham 090A,E01009014,2609,1879,1678,166,98,34,30,4,35,35,110,582,36,0,2
2021,Birmingham 090B,E01009018,1863,1479,1290,176,97,45,30,4,13,13,55,306,22,1,0
2021,Birmingham 090C,E01009026,1988,1546,1401,138,57,30,51,0,7,7,68,360,12,0,2
2021,Birmingham 090D,E01009028,1868,1502,1343,142,83,27,32,0,17,17,62,291,11,0,2
2021,Birmingham 090E,E01009029,1566,1233,1134,85,47,22,16,0,14,14,37,281,14,0,1
2021,Birmingham 092A,E01009182,1607,1179,1081,89,53,26,10,0,9,9,101,263,54,7,3
2021,Birmingham 092B,E01009184,1534,1328,1204,112,80,17,9,6,12,12,38,116,48,4,0
2021,Birmingham 092C,E01009187,1489,1292,1217,71,53,5,11,2,4,4,48,102,38,8,1
2021,Birmingham 092D,E01009188,1483,1314,1243,64,41,14,7,2,7,7,21,123,17,6,2
2021,Birmingham 092E,E01009384,1355,1049,950,92,67,13,10,2,7,7,124,118,53,1,10
2021,Birmingham 092F,E01009385,1188,990,911,71,46,15,10,0,8,8,44,119,31,4,0
2021,Birmingham 093A,E01009185,1730,1416,1334,78,46,16,13,3,4,4,42,211,33,28,0
2021,Birmingham 093B,E01009389,1878,1230,1173,48,41,4,3,0,9,9,107,518,20,1,2
2021,Birmingham 093C,E01009390,1580,1189,1092,86,53,10,22,1,11,11,89,266,32,3,1
2021,Birmingham 093D,E01009394,1755,1330,1251,73,63,6,4,0,6,6,57,333,34,1,0
2021,Birmingham 094A,E01008918,1748,1459,1356,90,54,20,16,0,13,13,91,176,22,0,0
2021,Birmingham 094B,E01008920,1311,1200,1152,40,23,14,3,0,8,8,32,60,18,1,0
2021,Birmingham 094C,E01008921,1448,1313,1255,52,36,7,5,4,6,6,46,61,25,0,3
2021,Birmingham 094D,E01008931,1451,1187,1112,64,32,23,6,3,11,11,73,162,20,0,9
2021,Birmingham 094E,E01009259,1701,1412,1306,99,60,24,15,0,7,7,118,118,46,2,5
2021,Birmingham 095A,E01008919,1639,1282,1211,60,25,17,16,2,11,11,96,217,41,1,2
2021,Birmingham 095B,E01009064,1500,1201,1060,135,62,35,36,2,6,6,83,170,40,2,4
2021,Birmingham 095C,E01009077,1608,1308,1208,90,62,16,9,3,10,10,61,207,24,2,6
2021,Birmingham 095D,E01009291,1476,1265,1121,136,53,43,39,1,8,8,57,126,28,0,0
2021,Birmingham 095E,E01009500,1515,1251,1165,82,32,25,19,6,4,4,90,144,24,1,5
2021,Birmingham 096A,E01009284,4344,3398,3080,281,164,65,50,2,37,37,213,641,87,2,3
2021,Birmingham 096C,E01009286,2403,2176,2056,107,61,28,17,1,13,13,49,136,34,6,2
2021,Birmingham 096E,E01009289,2519,2199,2058,127,78,18,31,0,14,14,66,207,43,4,0
2021,Birmingham 096F,E01009290,2431,2206,2096,95,52,18,19,6,15,15,66,124,34,1,0
2021,Birmingham 096H,E01034940,2182,1558,1477,76,48,14,9,5,5,5,75,525,16,6,2
2021,Birmingham 096I,E01034941,2101,1930,1837,73,44,15,12,2,20,20,20,112,32,7,0
2021,Birmingham 097A,E01009017,1800,1198,1096,99,59,4,35,1,3,3,73,518,10,0,1
2021,Birmingham 097B,E01009043,1995,1436,1301,125,67,20,37,1,10,10,60,495,4,0,0
2021,Birmingham 097C,E01009044,1762,1205,1114,88,51,9,28,0,3,3,49,501,7,0,0
2021,Birmingham 097D,E01009045,2048,1490,1359,123,90,6,27,0,8,8,81,461,16,0,0
2021,Birmingham 097E,E01009046,1817,1412,1334,77,54,6,17,0,1,1,46,346,11,2,0
2021,Birmingham 097F,E01009395,1695,1197,1106,84,43,8,33,0,7,7,92,379,25,2,0
2021,Birmingham 098A,E01009016,1651,1369,1242,115,68,30,15,2,12,12,61,202,19,0,0
2021,Birmingham 098B,E01009022,1830,1433,1340,78,46,25,7,0,15,15,75,296,25,1,0
2021,Birmingham 098C,E01009023,1710,1378,1307,64,53,5,6,0,7,7,74,247,9,2,0
2021,Birmingham 098D,E01009030,1884,1424,1359,64,52,3,8,1,1,1,63,377,20,0,0
2021,Birmingham 099A,E01009281,1543,1382,1318,58,39,11,6,2,6,6,15,114,23,9,0
2021,Birmingham 099B,E01009292,1565,1222,1077,124,74,24,25,1,21,21,58,238,47,0,0
2021,Birmingham 099C,E01009294,1933,1638,1507,114,56,38,20,0,17,17,80,161,47,2,5
2021,Birmingham 099D,E01009295,1692,1324,1214,102,69,23,9,1,8,8,87,238,38,1,4
2021,Birmingham 100A,E01009280,1725,1504,1430,65,53,12,0,0,9,9,35,140,41,5,0
2021,Birmingham 100B,E01009282,1712,1463,1350,102,58,20,18,6,11,11,32,142,60,2,13
2021,Birmingham 100C,E01009288,1346,1049,936,103,84,10,8,1,10,10,55,213,26,3,0
2021,Birmingham 100D,E01009293,1544,1298,1153,127,78,18,17,14,18,18,75,148,20,3,0
2021,Birmingham 100E,E01009296,1494,1243,1048,184,112,29,39,4,11,11,60,160,29,1,1
2021,Birmingham 101A,E01008924,1491,1353,1292,52,24,16,12,0,9,9,23,95,19,0,1
2021,Birmingham 101B,E01009501,1519,1289,1198,87,55,10,21,1,4,4,105,100,25,0,0
2021,Birmingham 101C,E01009502,1446,1260,1141,106,62,16,28,0,13,13,52,111,20,2,1
2021,Birmingham 101D,E01009503,1571,1355,1278,64,44,3,14,3,13,13,37,145,31,0,3
2021,Birmingham 101E,E01009505,1638,1442,1361,64,27,17,20,0,17,17,50,117,29,0,0
2021,Birmingham 102A,E01008917,1248,1111,1062,49,28,5,12,4,0,0,57,54,20,3,3
2021,Birmingham 102B,E01008923,1515,1363,1311,45,26,6,9,4,7,7,82,47,19,1,3
2021,Birmingham 102C,E01008925,1174,1123,1095,28,14,5,7,2,0,0,11,23,17,0,0
2021,Birmingham 102D,E01008927,1303,1205,1163,38,22,8,8,0,4,4,32,37,26,1,2
2021,Birmingham 102E,E01008928,1576,1368,1307,49,26,13,10,0,12,12,90,93,25,0,0
2021,Birmingham 103A,E01009019,1800,1462,1353,87,31,35,20,1,22,22,41,279,16,0,2
2021,Birmingham 103B,E01009020,1591,1343,1224,110,55,35,18,2,9,9,37,195,16,0,0
2021,Birmingham 103C,E01009021,1758,1540,1382,148,41,93,14,0,10,10,31,170,14,1,2
2021,Birmingham 103D,E01009024,1830,1526,1406,102,50,25,26,1,18,18,68,214,19,1,2
2021,Birmingham 103E,E01009025,1609,1337,1248,86,50,25,10,1,3,3,37,232,3,0,0
2021,Birmingham 103F,E01009033,1922,1590,1467,110,60,29,21,0,13,13,64,248,15,3,2
2021,Birmingham 104A,E01009175,1450,1289,1183,91,70,8,11,2,15,15,33,95,29,2,2
2021,Birmingham 104B,E01009177,1535,1364,1275,85,49,15,17,4,4,4,9,125,32,5,0
2021,Birmingham 104C,E01009178,1646,1447,1312,131,89,17,25,0,4,4,44,124,26,5,0
2021,Birmingham 104D,E01009179,1659,1444,1352,79,68,2,6,3,13,13,40,151,22,1,1
2021,Birmingham 104E,E01009189,1410,1263,1194,61,47,11,3,0,8,8,33,86,27,1,0
2021,Birmingham 105A,E01008933,1620,1312,1248,54,31,11,12,0,10,10,42,247,18,1,0
2021,Birmingham 105B,E01008934,1506,1184,1123,54,46,2,3,3,7,7,86,220,13,3,0
2021,Birmingham 105C,E01009031,1817,1471,1381,68,55,10,0,3,22,22,62,263,17,1,3
2021,Birmingham 105D,E01009037,1906,1628,1537,86,51,19,9,7,5,5,73,189,15,0,1
2021,Birmingham 105E,E01009176,1740,1331,1231,87,61,12,13,1,13,13,79,307,23,0,0
2021,Birmingham 106C,E01008929,1596,1433,1371,54,30,15,7,2,8,8,53,66,27,1,16
2021,Birmingham 106D,E01008930,1965,1727,1635,81,39,28,13,1,11,11,81,115,38,2,2
2021,Birmingham 106E,E01009495,1310,1218,1175,28,12,10,6,0,15,15,19,55,18,0,0
2021,Birmingham 106F,E01033629,2554,2261,2128,117,61,24,27,5,16,16,115,136,38,0,4
2021,Birmingham 107A,E01008953,1573,1339,1243,83,57,8,18,0,13,13,80,123,28,2,1
2021,Birmingham 107B,E01008963,1489,1351,1252,93,55,11,25,2,6,6,19,110,8,1,0
2021,Birmingham 107C,E01008964,1450,1307,1217,61,39,15,4,3,29,29,32,89,20,2,0
2021,Birmingham 107D,E01008965,1459,1301,1212,54,40,11,2,1,35,35,15,124,15,4,0
2021,Birmingham 107E,E01008966,1745,1485,1358,113,88,18,7,0,14,14,42,182,30,0,6
2021,Birmingham 108A,E01009032,1902,1468,1390,75,52,12,9,2,3,3,84,333,16,1,0
2021,Birmingham 108B,E01009034,1772,1345,1276,67,55,6,6,0,2,2,91,325,11,0,0
2021,Birmingham 108C,E01009035,1887,1498,1399,92,62,9,21,0,7,7,80,299,8,1,1
2021,Birmingham 108D,E01009036,1583,1240,1163,76,61,8,7,0,1,1,83,255,4,1,0
2021,Birmingham 109A,E01009494,1689,1511,1475,32,19,12,0,1,4,4,72,84,20,1,1
2021,Birmingham 109B,E01009496,1475,1317,1263,52,39,3,8,2,2,2,41,100,13,4,0
2021,Birmingham 109C,E01009497,1798,1535,1448,76,30,29,16,1,11,11,80,160,22,1,0
2021,Birmingham 109D,E01009504,1630,1368,1307,56,44,7,4,1,5,5,57,182,20,3,0
2021,Birmingham 109E,E01009506,1490,1210,1119,78,50,6,20,2,13,13,66,180,31,3,0
2021,Birmingham 110A,E01008967,1589,1357,1302,44,38,5,1,0,11,11,42,172,17,1,0
2021,Birmingham 110B,E01008968,1804,1638,1561,70,51,18,1,0,7,7,44,111,10,1,0
2021,Birmingham 110C,E01008970,1458,1227,1160,58,43,4,10,1,9,9,81,119,29,0,2
2021,Birmingham 110D,E01008981,1536,1358,1277,66,51,10,4,1,15,15,22,129,23,4,0
2021,Birmingham 111A,E01008932,1608,1340,1231,93,61,12,20,0,16,16,64,188,15,1,0
2021,Birmingham 111B,E01008935,1768,1510,1387,96,67,16,13,0,27,27,51,186,18,1,2
2021,Birmingham 111C,E01008936,1644,1349,1299,46,39,7,0,0,4,4,74,197,24,0,0
2021,Birmingham 111D,E01008938,1692,1437,1374,56,32,12,11,1,7,7,38,199,17,1,0
2021,Birmingham 111E,E01008939,1665,1443,1342,95,62,9,24,0,6,6,32,172,14,1,3
2021,Birmingham 112A,E01008951,1410,1341,1273,61,46,10,2,3,7,7,11,25,30,1,2
2021,Birmingham 112B,E01008952,1768,1586,1477,98,50,15,31,2,11,11,26,124,30,2,0
2021,Birmingham 112C,E01008955,1676,1542,1438,86,53,14,13,6,18,18,25,72,34,3,0
2021,Birmingham 112D,E01008956,1414,1320,1246,69,43,17,9,0,5,5,25,30,29,10,0
2021,Birmingham 112E,E01008957,1601,1474,1402,67,47,15,5,0,5,5,53,54,20,0,0
2021,Birmingham 113A,E01008950,1428,1323,1272,44,33,10,0,1,7,7,12,70,18,4,1
2021,Birmingham 113B,E01008954,1432,1340,1294,39,26,5,7,1,7,7,16,61,13,2,0
2021,Birmingham 113C,E01008958,1550,1459,1403,50,27,15,5,3,6,6,23,48,19,0,1
2021,Birmingham 113D,E01009493,1883,1465,1366,76,51,10,14,1,23,23,117,256,38,2,5
2021,Birmingham 115A,E01008937,1604,1303,1251,52,40,4,8,0,0,0,72,208,20,0,1
2021,Birmingham 115B,E01008940,1608,1416,1342,59,40,8,11,0,15,15,43,134,15,0,0
2021,Birmingham 115C,E01008941,1593,1372,1300,65,38,8,17,2,7,7,38,167,13,3,0
2021,Birmingham 115D,E01008944,1742,1592,1500,91,65,20,2,4,1,1,57,77,15,1,0
2021,Birmingham 116A,E01008959,1732,1613,1546,62,36,13,10,3,5,5,16,64,33,6,0
